corpusId,title,year,citations,venue,tier,artifact_name,artifact_kind,source_space,task_shape,modality,n_steps,headline_result,availability,step_dependency,decomposition_known_upfront,answer_multiplicity,coverage_determinability,step_dependency__depth,decomposition_known_upfront__depth,answer_multiplicity__depth,coverage_determinability__depth,search_tools,search_tools_kind,search_tools_named,search_access,search_tools_depth,task_summary,task_phrase,task_summary_depth,link
280527770,"The 2nd Automated Verification of Textual Claims (AVeriTeC) Shared Task: Open-weights, Reproducible and Efficient Systems",2025,9,Proceedings of the Eighth Fact Extraction and VERification Workshop (FEVER),in,AVeriTeC (2nd Shared Task),live-arena,open-web,verified-claim,text-web,,"Winning team CTU AIC achieved an AVeriTeC score of 33.17%, with 6 of 7 submissions exceeding the open-weights baseline while running under a minute per claim.",,not-determinable,not-determinable,single-verifiable,not-determinable,abstract,abstract,abstract,abstract,['local-retriever'],listed,,fixed-corpus,abstract,"Given a factual claim, retrieve supporting evidence and classify the claim's veracity within a strict time and compute budget.",participating teams developed systems that for each claim retrieve evidence from the web and predict its,abstract,https://api.semanticscholar.org/CorpusId:280527770
280048405,Deep Research Comparator: A Platform For Fine-grained Human Annotations of Deep Research Agents,2025,7,The Web Conference,in,Deep Research Comparator,live-arena,open-web,synthesised-report,text-web,,"Abstract reports strong alignment between human annotations and static benchmarks across three agents judged by 17 annotators, but does not name a single best-performing model or numeric score.",,adaptive,enumerable-at-start,open-ended,hard,fulltext,fulltext,abstract,fulltext,['web-search-api'],partially-listed,"Serper search API (GPT Researcher baseline), ClueWeb22 as search API (Simple Deepresearch baseline), DeepResearchGym search API and commercial search APIs used for evaluation",mixed,fulltext,"Given a research question, autonomously search the web and write a comprehensive report; annotators compare and rank different agents' outputs.","deep research agents have emerged as LLM-powered systems that autonomously find, analyze, and synthesize vast online information to produce comprehensive reports",fulltext,https://api.semanticscholar.org/CorpusId:280048405
284512639,Towards Comprehensive Stage-wise Benchmarking of Large Language Models in Fact-Checking,2026,3,arXiv.org,relevant,FactArena,live-arena,mixed,verified-claim,text-web,,,,fixed-chain,enumerable-at-start,single-verifiable,not-determinable,abstract,abstract,abstract,abstract,['web-search-api'],listed,"Google Search, invoked during the Evidence Retrieval stage",open-web,fulltext,"Given a complex factual claim, break it into sub-claims, search the web for evidence, and produce a justified true/false verdict.",1) Claim Extraction; 2) Evidence Retrieval; and 3) Justification Production,fulltext,https://api.semanticscholar.org/CorpusId:284512639
280677908,FutureX: An Advanced Live Benchmark for LLM Agents in Future Prediction,2025,44,arXiv.org,in,FutureX,live-arena,open-web,forecast,text-web,,,,adaptive,partially-emergent,single-verifiable,estimable,abstract,fulltext,abstract,abstract,"['agent-choice', 'web-search-api']",partially-listed,"base LLMs without tools; Think-Search variants (GPT-o4-mini, GPT-4o, Hunyuan, DeepSeek, Qwen3-235B, Grok4, Doubao); SmolAgent framework; Gemini Deep Research; Doubao Deep Research",open-web,fulltext,"Given a real-world question about a not-yet-resolved future event, gather current information and predict the outcome before it is known.","Future prediction is a complex task for LLM agents, requiring a high level of analytical thinking, information gathering, contextual understanding, and decision-making under uncertainty.",fulltext,https://api.semanticscholar.org/CorpusId:280677908
284910043,FutureX-Pro: Extending Future Prediction to High-Value Vertical Domains,2026,7,arXiv.org,relevant,FutureX-Pro,live-arena,open-web,forecast,text-web,,current SOTA agentic LLMs show a performance gap between generalist reasoning and the precision required for high-value vertical applications (no single numeric headline score given in the abstract),,not-determinable,enumerable-at-start,single-verifiable,knowable,abstract,abstract,abstract,abstract,"['web-search-api', 'agent-choice']",partially-listed,internal agent evaluation framework with search tools (unspecified backend); some models additionally evaluated with tool-use or web-browsing capability as noted per domain,open-web,fulltext,"Given a domain-specific question (finance, retail, health, or disaster), search for current data and forecast the outcome before it is known.",We benchmark agentic Large Language Models (LLMs) on entry-level yet foundational prediction tasks—ranging from forecasting market indicators and supply chain demands to tracking epidemic trends and natural disasters.,fulltext,https://api.semanticscholar.org/CorpusId:284910043
291324605,LitReview Arena: Evaluating Literature Review Agents with Battle-Style Peer Review Platform,2026,0,,in,LitReview Arena,live-arena,scientific-literature,synthesised-report,text-web,,The strongest current systems win only 23.0% of decisive matches against human drafts on overall utility; agentic LLMs such as Sonar Deep Research outperform base language models by over 60%.,https://github.com/VanellopeAsher/LitReview-Arena,fixed-chain,fully-emergent,multiple-defensible,hard,fulltext,fulltext,abstract,fulltext,[],not-listed,,not-stated,fulltext,"Given a research topic, write a full literature-review draft that organizes the field and surfaces research gaps, judged head-to-head against human drafts.",a good draft must not only list relevant papers but also organize a field into an interpretable landscape and surface gaps that plausibly inform next steps,fulltext,https://api.semanticscholar.org/CorpusId:291324605
280068090,SciArena: An Open Evaluation Platform for Non-Verifiable Scientific Literature-Grounded Tasks,2025,19,Neural Information Processing Systems,relevant,SciArena,live-arena,scientific-literature,open-ended-answer,not-determinable,,,,not-determinable,not-determinable,open-ended,not-determinable,abstract,abstract,abstract,abstract,['domain-api'],listed,"ScholarQA multi-stage retrieval system integrated with the Semantic Scholar API (abstract-level and full-text snippet-level endpoints over 100M+ paper abstracts, 11.7M full-text papers)",structured-database,fulltext,"Given an open-ended scientific question, produce a long-form, literature-grounded answer that human researchers compare head-to-head against another model's answer.",an open and collaborative platform for evaluating foundation models on scientific literature-grounded tasks,fulltext,https://api.semanticscholar.org/CorpusId:280068090
283226286,OmniScientist: Toward a Co-evolving Ecosystem of Human and AI Scientists,2025,14,arXiv.org,relevant,ScienceArena (within OmniScientist),live-arena,mixed,synthesised-report,text-web,,,,fixed-chain,partially-emergent,open-ended,not-determinable,abstract,abstract,abstract,abstract,"['local-retriever', 'structured-query', 'domain-api']",listed,ElasticSearch-based multi-field literature retrieval (title/abstract-weighted); a citation-network retrieval tool performing breadth-first search over a knowledge graph of Paper/Author/Concept/Resource nodes; a Search Agent querying external scholarly databases and APIs; Model Context Protocol (MCP) for agent-to-tool interactions across the ecosystem,mixed,fulltext,"Given a research topic, retrieve and reason over a scholarly knowledge graph to generate literature surveys, hypotheses, or manuscripts.","AI agents have demonstrated increasing proficiency in scientific tasks, ranging from hypothesis generation and experimental design to manuscript writing",fulltext,https://api.semanticscholar.org/CorpusId:283226286
279243096,Search Arena: Analyzing Search-Augmented LLMs,2025,30,arXiv.org,relevant,Search Arena,live-arena,,not-recorded,not-determinable,,,,not-determinable,not-determinable,not-determinable,not-determinable,abstract,abstract,abstract,abstract,"['web-search-api', 'agent-choice']",listed,"12 search-augmented LLMs from Perplexity, Gemini (with Google Search enabled), and OpenAI (its web search API), each accessed via its provider's public API with default configuration (e.g. search_context_size=medium)",open-web,fulltext,"Given a real user's multi-turn query, two search-augmented chatbots respond and a human judges which response they prefer.","a crowd-sourced, large-scale, human-preference dataset of over 24,000 paired multi-turn user interactions with search-augmented LLMs",fulltext,https://api.semanticscholar.org/CorpusId:279243096
290376980,WorldCupArena: Fine-Grained Evaluation of Language Models and Deep-Research Agents on Football Forecasting,2026,2,arXiv.org,relevant,WorldCupArena,live-arena,open-web,forecast,text-web,,"compared with betting-market and human-fan baselines, the best system shows only small gains in result and exact-score accuracy, but a clearer gain in Scoreline; four systems predicted champion Spain, and two of them also recovered the exact final pairing",,independent,enumerable-at-start,single-verifiable,knowable,abstract,abstract,abstract,abstract,['agent-choice'],partially-listed,"S1 systems receive a fixed JSON evidence package (squads, form, stats, news, odds) and are explicitly barred from tool use; S2 systems and the one deep-research agent (Gemini Deep Research) may use whatever search tools their own provider exposes, with the paper explicitly noting providers expose different indexes and tool interfaces that are not characterized here",mixed,fulltext,"Given pre-match data or web search access, predict a football match's score, key events, and stats before it happens.","Before each match, a model either receives a common evidence package or searches for information itself. It predicts the result and score, likely players and events, match statistics, and the outcome of the competition.",fulltext,https://api.semanticscholar.org/CorpusId:290376980
